sample,relpath,obfuscation_transformation,mutant_id,obf_time,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,valid_orig,valid_obf,run_orig,run_obf,run_time_orig,run_time_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
9.wasm,9.wasm,--flatten --ca,flatten_ca_c490c6a8,1.104969,77572,96627,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,42.7,,80,80,22,22,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --cf,flatten_cf_c6d94ba2,1.186468,77572,124762,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,30.38,,80,81,22,22,yes,yes,yes,0,no,,
9.wasm,9.wasm,--alias --cf,alias_cf_4e9bc0c3,0.914036,77572,77977,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,99.7,,80,80,22,127,yes,yes,yes,0,no,,
9.wasm,9.wasm,--name --collatz,name_collatz_f0938bcf,0.847569,77572,77572,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,99.97,,80,80,22,22,yes,yes,yes,0,no,,
9.wasm,9.wasm,--name --cf,name_cf_4d8b775d,0.852842,77572,77572,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,99.97,,80,80,22,22,yes,yes,yes,0,no,,
9.wasm,9.wasm,--name --ca,name_ca_12617d7c,0.855329,77572,77572,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,99.97,,80,80,22,22,yes,yes,yes,0,no,,
9.wasm,9.wasm,--memory --collatz,memory_collatz_8f829bac,1.332011,77572,95582,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.54,,80,82,22,24,yes,yes,yes,0,no,,
9.wasm,9.wasm,--memory --cf,memory_cf_0b2182fc,1.330286,77572,95558,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.54,,80,82,22,24,yes,yes,yes,0,no,,
9.wasm,9.wasm,--memory --ca,memory_ca_c9b3d6cc,1.323921,77572,95578,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.54,,80,82,22,24,yes,yes,yes,0,no,,
9.wasm,9.wasm,--alias --collatz,alias_collatz_49623d6c,15.544557,77572,335053,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,10.79,,80,81,22,7718,yes,yes,yes,0,no,,
