sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
5o3u.wasm,5o3u.wasm,data_insertion,mut7,4761,6836,0,0,4,4,3221.85,yes,yes,17.15,ok,77.29,err,yes,yes,94.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
4o2u.wasm,4o2u.wasm,offset_expansion,mut16,4759,5566,0,0,4,4,3514.77,yes,yes,16.64,ok,47.83,err,yes,yes,87.21,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
5o3u.wasm,5o3u.wasm,export_insertion,mut6,4761,4635,0,0,4,4,3764.26,yes,yes,17.15,ok,166.37,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
5o3u.wasm,5o3u.wasm,element_insertion,mut5,4761,5281,0,0,4,4,3678.6,yes,yes,17.15,ok,158.32,err,yes,yes,96.87,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
5o3u.wasm,5o3u.wasm,import_insertion,mut1,4761,4635,0,0,4,4,4211.63,yes,yes,17.15,ok,46.67,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
5o3u.wasm,5o3u.wasm,direct_to_indirect,mut12,4761,4687,0,12,4,4,3089.54,yes,yes,17.15,ok,37.36,err,yes,yes,99.32,100.0,6,0,6,18,yes,no,no,1,yes,,file_not_found
9o2u.wasm,9o2u.wasm,function_sig_insertion,mut0,4769,5894,0,0,4,4,2806.01,yes,yes,16.23,ok,83.67,err,yes,yes,94.05,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
5o3u.wasm,5o3u.wasm,shift_transformation,mut14,4761,4635,0,0,4,4,3223.1,yes,yes,17.15,ok,54.3,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
5o3u.wasm,5o3u.wasm,eqz_transformation,mut15,4761,4635,0,0,4,4,3165.04,yes,yes,17.15,ok,78.84,err,yes,yes,99.74,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
5o3u.wasm,5o3u.wasm,mba_transformation,mut17,4761,4698,0,0,4,4,3088.49,yes,yes,17.15,ok,47.56,err,yes,yes,99.44,100.0,6,0,6,6,yes,no,no,1,yes,,file_not_found
