sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
dekhash.wasm,nameOB/dekhash.wasm,global_insertion,mut4,26320,26498,13,13,4,4,4088.81,yes,yes,73.78,ok,314.28,err,yes,yes,98.83,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-1.wasm,nameOB/1b-1-2-0-0-dc-2-0-1.wasm,data_insertion,mut7,26188,178223,13,13,4,4,4560.99,yes,yes,69.79,ok,349.66,err,yes,yes,75.2,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
gcd.wasm,nameOB/gcd.wasm,offset_expansion,mut16,26610,29248,13,13,4,4,5113.23,yes,yes,70.75,ok,335.0,err,yes,yes,90.12,100.0,64,1,76,76,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-1.wasm,nameOB/1b-1-2-0-0-dc-2-0-1.wasm,function_sig_insertion,mut0,26188,26690,13,13,4,4,4029.58,yes,yes,69.79,ok,340.36,err,yes,yes,98.44,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-1.wasm,nameOB/1b-1-2-0-0-dc-2-0-1.wasm,function_body_cloning,mut3,26188,25422,13,13,4,4,4180.65,yes,yes,69.79,ok,243.98,err,yes,yes,99.56,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
1b-4-2-0-0-dc-2-2-0.wasm,nameOB/1b-4-2-0-0-dc-2-2-0.wasm,offset_expansion,mut16,26158,28766,13,13,4,4,4002.2,yes,yes,68.71,ok,372.33,err,yes,yes,89.95,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
gcdrec.wasm,nameOB/gcdrec.wasm,mba_transformation,mut17,26459,27500,13,13,4,4,3970.72,yes,yes,77.46,ok,318.05,err,yes,yes,95.3,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
gcdrec.wasm,nameOB/gcdrec.wasm,add_sub_transformation,mut13,26459,25684,13,13,4,4,5058.96,yes,yes,77.46,ok,309.97,err,yes,yes,99.44,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
dekhash.wasm,nameOB/dekhash.wasm,constant_value_splitting,mut18,26320,25544,13,13,4,4,3968.33,yes,yes,73.78,ok,159.43,err,yes,yes,99.59,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
dekhash.wasm,nameOB/dekhash.wasm,data_encryption,mut8,26320,25998,13,13,4,6,5000.37,yes,yes,73.78,ok,380.97,err,yes,yes,97.99,100.0,61,1,73,75,yes,no,no,1,yes,,file_not_found
dekhash.wasm,nameOB/dekhash.wasm,direct_to_indirect,mut12,26320,26077,13,170,4,4,4386.26,yes,yes,73.78,ok,387.35,err,yes,yes,98.47,100.0,61,1,73,230,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-1.wasm,nameOB/1b-1-2-0-0-dc-2-0-1.wasm,data_encryption,mut8,26188,25876,13,13,4,4,4257.64,yes,yes,69.79,ok,298.35,err,yes,yes,97.94,100.0,60,1,72,74,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-1.wasm,nameOB/1b-1-2-0-0-dc-2-0-1.wasm,import_insertion,mut1,26188,27928,13,13,4,4,4516.08,yes,yes,69.79,ok,364.73,err,yes,yes,98.74,100.0,60,1,72,171,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-1.wasm,nameOB/1b-1-2-0-0-dc-2-0-1.wasm,export_insertion,mut6,26188,28608,13,13,4,4,4587.33,yes,yes,69.79,ok,362.12,err,yes,yes,98.88,100.0,60,101,72,72,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-1.wasm,nameOB/1b-1-2-0-0-dc-2-0-1.wasm,global_insertion,mut4,26188,26344,13,13,4,4,4227.83,yes,yes,69.79,ok,275.53,err,yes,yes,98.81,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-1.wasm,nameOB/1b-1-2-0-0-dc-2-0-1.wasm,element_insertion,mut5,26188,26262,13,13,4,4,3972.66,yes,yes,69.79,ok,364.73,err,yes,yes,98.93,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
dekhash.wasm,nameOB/dekhash.wasm,mba_transformation,mut17,26320,27381,13,13,4,4,4173.95,yes,yes,73.78,ok,350.86,err,yes,yes,95.32,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
dekhash.wasm,nameOB/dekhash.wasm,shift_transformation,mut14,26320,25603,13,13,4,4,4029.17,yes,yes,73.78,ok,372.3,err,yes,yes,98.42,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
gcd.wasm,nameOB/gcd.wasm,function_insertion,mut2,26610,70926,13,13,4,4,4031.13,yes,yes,70.75,ok,431.17,err,yes,yes,48.68,100.0,64,1,76,176,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-1.wasm,nameOB/1b-1-2-0-0-dc-2-0-1.wasm,constant_value_splitting,mut18,26188,25422,13,13,4,4,4229.82,yes,yes,69.79,ok,149.72,err,yes,yes,99.56,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
dekhash.wasm,nameOB/dekhash.wasm,eqz_transformation,mut15,26320,25810,13,13,4,4,4107.18,yes,yes,73.78,ok,383.31,err,yes,yes,98.99,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-1.wasm,nameOB/1b-1-2-0-0-dc-2-0-1.wasm,direct_to_indirect,mut12,26188,25948,13,168,4,4,4128.76,yes,yes,69.79,ok,318.7,err,yes,yes,98.41,100.0,60,1,72,227,yes,no,no,1,yes,,file_not_found
dekhash.wasm,nameOB/dekhash.wasm,add_sub_transformation,mut13,26320,25545,13,13,4,4,4233.35,yes,yes,73.78,ok,294.56,err,yes,yes,99.44,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
1b-1-1-1-0-dc-1-0-1.wasm,nameOB/1b-1-1-1-0-dc-1-0-1.wasm,nop_insertion,mut9,26208,35058,13,13,4,4,6009.58,yes,yes,77.4,ok,347.97,err,yes,yes,75.36,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
gcdrec.wasm,nameOB/gcdrec.wasm,offset_expansion,mut16,26459,29141,13,13,4,4,4532.78,yes,yes,77.46,ok,289.84,err,yes,yes,89.9,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-1.wasm,nameOB/1b-1-2-0-0-dc-2-0-1.wasm,mba_transformation,mut17,26188,27239,13,13,4,4,4270.03,yes,yes,69.79,ok,356.76,err,yes,yes,95.29,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-1.wasm,nameOB/1b-1-2-0-0-dc-2-0-1.wasm,shift_transformation,mut14,26188,25481,13,13,4,4,3834.01,yes,yes,69.79,ok,330.57,err,yes,yes,98.39,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
1b-1-1-1-0-dc-0-0-0.wasm,nameOB/1b-1-1-1-0-dc-0-0-0.wasm,nop_insertion,mut9,26022,34786,13,13,4,4,6848.11,yes,yes,68.19,ok,333.44,err,yes,yes,75.46,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-1.wasm,nameOB/1b-1-2-0-0-dc-2-0-1.wasm,eqz_transformation,mut15,26188,25688,13,13,4,4,3807.06,yes,yes,69.79,ok,363.84,err,yes,yes,98.97,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
1b-1-2-0-0-dc-2-0-1.wasm,nameOB/1b-1-2-0-0-dc-2-0-1.wasm,add_sub_transformation,mut13,26188,25423,13,13,4,4,4204.51,yes,yes,69.79,ok,303.28,err,yes,yes,99.44,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
1b-4-1-0-0-dc-2-1-0.wasm,origin/1b-4-1-0-0-dc-2-1-0.wasm,data_insertion,mut7,28066,166843,13,13,4,4,5614.75,yes,yes,74.21,ok,328.88,err,yes,yes,76.68,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
prime.wasm,nameOB/prime.wasm,constant_value_transformation,mut19,26541,33190,13,13,4,4,4404.32,yes,yes,76.4,ok,357.38,err,yes,yes,85.5,100.0,64,1,76,76,yes,no,no,1,yes,,file_not_found
1b-4-1-0-0-dc-2-1-0.wasm,origin/1b-4-1-0-0-dc-2-1-0.wasm,constant_value_splitting,mut18,28066,25417,13,13,4,4,5660.92,yes,yes,74.21,ok,154.23,err,yes,yes,99.5,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
1b-1-2-1-1-gt127-1-0-1.wasm,origin/1b-1-2-1-1-gt127-1-0-1.wasm,data_insertion,mut7,28095,150947,13,13,4,4,5720.18,yes,yes,69.39,ok,317.11,err,yes,yes,78.64,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
gcd.wasm,nameOB/gcd.wasm,constant_value_transformation,mut19,26610,33251,13,13,4,4,5352.02,yes,yes,70.75,ok,336.16,err,yes,yes,85.7,100.0,64,1,76,76,yes,no,no,1,yes,,file_not_found
1b-1-2-1-1-gt127-1-0-1.wasm,origin/1b-1-2-1-1-gt127-1-0-1.wasm,function_sig_insertion,mut0,28095,26692,13,13,4,4,5342.02,yes,yes,69.39,ok,331.58,err,yes,yes,98.4,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
1b-4-1-0-0-dc-2-1-0.wasm,origin/1b-4-1-0-0-dc-2-1-0.wasm,direct_to_indirect,mut12,28066,25943,13,168,4,4,6102.96,yes,yes,74.21,ok,134.61,err,yes,yes,98.38,100.0,60,1,72,227,yes,no,no,1,yes,,file_not_found
1b-4-1-0-0-dc-2-1-0.wasm,origin/1b-4-1-0-0-dc-2-1-0.wasm,data_encryption,mut8,28066,25871,13,13,4,4,4860.55,yes,yes,74.21,ok,128.98,err,yes,yes,97.89,100.0,60,1,72,74,yes,no,no,1,yes,,file_not_found
dekhash.wasm,nameOB/dekhash.wasm,offset_expansion,mut16,26320,28934,13,13,4,4,4672.64,yes,yes,73.78,ok,349.82,err,yes,yes,90.05,100.0,61,1,73,73,yes,no,no,1,yes,,file_not_found
1b-1-2-1-1-gt127-1-0-1.wasm,origin/1b-1-2-1-1-gt127-1-0-1.wasm,function_body_cloning,mut3,28095,25446,13,13,4,4,6293.4,yes,yes,69.39,ok,127.07,err,yes,yes,99.5,100.0,60,1,72,72,yes,no,no,1,yes,,file_not_found
