sample,relpath,obfuscation_transformation,mutant_id,obf_time,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,valid_orig,valid_obf,run_orig,run_obf,run_time_orig,run_time_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
8.wasm,8.wasm,--alias --name --ca,alias_name_ca_29c8b2fc,15.33715,77572,342691,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,10.78,,80,81,22,7718,yes,yes,yes,0,no,,
8.wasm,8.wasm,--alias --memory --cf,alias_memory_cf_ba43ab22,1.423342,77572,95999,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.32,,80,82,22,129,yes,yes,yes,0,no,,
8.wasm,8.wasm,--alias --memory --collatz,alias_memory_collatz_aa4070c4,17.546598,77572,353082,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,10.46,,80,83,22,7720,yes,yes,yes,0,no,,
8.wasm,8.wasm,--name --memory --collatz,name_memory_collatz_41dad216,1.373116,77572,95587,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.51,,80,82,22,24,yes,yes,yes,0,no,,
8.wasm,8.wasm,--name --memory --cf,name_memory_cf_44cc18ac,1.382012,77572,95564,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.51,,80,82,22,24,yes,yes,yes,0,no,,
8.wasm,8.wasm,--alias --memory --ca,alias_memory_ca_79a8dd23,17.414742,77572,352970,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,10.46,,80,83,22,7720,yes,yes,yes,0,no,,
8.wasm,8.wasm,--name --memory --ca,name_memory_ca_4418902e,1.395176,77572,95574,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.51,,80,82,22,24,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --alias --name --cf,flatten_alias_name_cf_6ace0559,1.33378,77572,127994,6,1055,10,10,ok,ok,no_entry,no_entry,,,yes,yes,29.62,,80,81,22,1071,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --alias --name --ca,flatten_alias_name_ca_f1d89414,16.74534,77572,361734,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,8.1,,80,81,22,7718,yes,yes,yes,0,no,,
4.wasm,4.wasm,--flatten --alias --name --memory --collatz,flatten_alias_name_memory_collatz_a0a7ddcb,1008.647259,77054,3955461,5,129005,6,6,ok,ok,no_entry,no_entry,,,yes,yes,0.36,,132,136,26,129028,yes,yes,yes,0,no,,
