sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
list_test_filter2.wasm,list/list_test_filter2.wasm,mba_transformation,mut17,53363,50328,22,22,4,4,5944.69,yes,yes,60061.1,ok,243.82,err,yes,yes,95.44,100.0,95,1,116,116,yes,yes,yes,0,no,,
list_test_filter2.wasm,list/list_test_filter2.wasm,shift_transformation,mut14,53363,47483,22,22,4,4,5468.53,yes,yes,60061.1,ok,264.6,err,yes,yes,96.97,100.0,95,1,116,116,yes,yes,yes,0,no,,
list_test_addLast.wasm,list/list_test_addLast.wasm,constant_value_transformation,mut19,50869,58148,20,20,4,4,5395.41,yes,yes,60045.49,ok,202.53,err,yes,yes,85.64,100.0,90,1,109,109,yes,yes,yes,0,no,,
list_test_iterDescAdd.wasm,list/list_test_iterDescAdd.wasm,function_sig_insertion,mut0,55286,50234,22,22,4,4,5747.36,yes,yes,60061.04,ok,304.31,err,yes,yes,90.54,100.0,99,1,120,120,yes,yes,yes,0,no,,
list_test_iterDescAdd.wasm,list/list_test_iterDescAdd.wasm,function_body_cloning,mut3,55286,49002,22,22,4,4,5595.44,yes,yes,60061.04,ok,238.96,err,yes,yes,99.29,100.0,99,1,120,120,yes,yes,yes,0,no,,
list_test_iterDescAdd.wasm,list/list_test_iterDescAdd.wasm,export_insertion,mut6,55286,52207,22,22,4,4,5051.91,yes,yes,60061.04,ok,269.91,err,yes,yes,98.92,100.0,99,100,120,120,yes,yes,yes,0,no,,
list_test_iterDescAdd.wasm,list/list_test_iterDescAdd.wasm,global_insertion,mut4,55286,49961,22,22,4,4,5125.34,yes,yes,60061.04,ok,265.4,err,yes,yes,98.88,100.0,99,1,120,120,yes,yes,yes,0,no,,
list_test_iterDescAdd.wasm,list/list_test_iterDescAdd.wasm,element_insertion,mut5,55286,49842,22,22,4,4,6245.57,yes,yes,60061.04,ok,281.08,err,yes,yes,98.94,100.0,99,1,120,120,yes,yes,yes,0,no,,
list_test_indexOf.wasm,list/list_test_indexOf.wasm,nop_insertion,mut9,51174,63217,21,21,4,4,9681.82,yes,yes,60060.98,ok,253.75,err,yes,yes,75.5,100.0,90,1,110,110,yes,yes,yes,0,no,,
list_test_removeLast.wasm,list/list_test_removeLast.wasm,data_insertion,mut7,52077,248448,21,21,4,4,5073.5,yes,yes,60061.04,ok,246.36,err,yes,yes,78.97,100.0,93,1,113,113,yes,yes,yes,0,no,,
