sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
justproxy.co.uk.wasm,justproxy.co.uk.wasm,direct_to_indirect,mut12,70972,67705,2,153,6,6,5718.55,yes,yes,29.88,ok,65.23,err,yes,yes,59.29,100.0,45,7,40,191,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,add_sub_transformation,mut13,70972,67216,2,2,6,6,6001.48,yes,yes,29.88,ok,74.41,err,yes,yes,59.66,100.0,45,7,40,40,yes,yes,yes,0,no,,
draftdayprospects.com_fd349fd98c7740ae.ok.wasm,draftdayprospects.com_fd349fd98c7740ae.ok.wasm,function_insertion,mut2,104666,154356,6,6,6,6,9327.11,yes,yes,14.47,ok,404.5,err,yes,yes,35.27,100.0,103,24,85,185,yes,yes,yes,0,no,,
cryptpnight.wasm,cryptpnight.wasm,data_encryption,mut8,70972,74793,2,2,6,274,5521.51,yes,yes,13.81,ok,258.34,err,yes,yes,55.64,100.0,45,7,40,42,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,constant_value_transformation,mut19,26491,33856,4,4,4,4,4137.79,yes,yes,10.38,ok,190.54,err,yes,yes,83.26,100.0,89,19,74,74,yes,yes,yes,0,no,,
cryptpnight.wasm,cryptpnight.wasm,offset_expansion,mut16,70972,74217,2,2,6,6,6016.85,yes,yes,13.81,ok,80.55,err,yes,yes,53.22,100.0,45,7,40,40,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,constant_value_splitting,mut18,26491,32935,4,4,4,4,4392.17,yes,yes,10.38,ok,181.31,err,yes,yes,51.81,100.0,89,19,74,74,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,data_encryption,mut8,70972,74793,2,2,6,274,5345.41,yes,yes,29.88,ok,61.21,err,yes,yes,55.64,100.0,45,7,40,42,yes,yes,yes,0,no,,
cryptpnight.wasm,cryptpnight.wasm,shift_transformation,mut14,70972,73314,2,2,6,6,6127.75,yes,yes,13.81,ok,62.87,err,yes,yes,35.91,100.0,45,7,40,40,yes,yes,yes,0,no,,
bluegrassrivals.com.wasm,bluegrassrivals.com.wasm,mba_transformation,mut17,70972,132235,2,2,6,6,8031.6,yes,yes,13.33,ok,396.21,err,yes,yes,36.76,100.0,45,7,40,40,yes,yes,yes,0,no,,
worker.wasm,worker.wasm,mba_transformation,mut17,70972,131801,2,2,6,6,8245.85,yes,yes,14.51,ok,413.31,err,yes,yes,36.84,100.0,45,7,40,40,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,nop_insertion,mut9,26491,35974,4,4,4,4,7080.42,yes,yes,10.38,ok,158.94,err,yes,yes,74.5,100.0,89,19,74,74,yes,yes,yes,0,no,,
worker.wasm,worker.wasm,nop_insertion,mut9,70972,96888,2,2,6,6,16433.84,yes,yes,14.51,ok,240.14,err,yes,yes,54.97,100.0,45,7,40,40,yes,yes,yes,0,no,,
