sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
ed252564ab29dd8319e9502f858abe791b1b99c49b3a970b182e5315ccfa8713.wasm,ed252564ab29dd8319e9502f858abe791b1b99c49b3a970b182e5315ccfa8713.wasm,function_sig_insertion,mut0,98376,99612,18,18,4,4,5186.65,yes,yes,83.22,ok,257.27,err,yes,yes,99.94,100.0,51,51,168,168,yes,yes,yes,0,no,,
1ffc3a60da6ce537885a9b4466cb6421713d1eb2307b52f9c7a3d913e58d562a.wasm,1ffc3a60da6ce537885a9b4466cb6421713d1eb2307b52f9c7a3d913e58d562a.wasm,nop_insertion,mut9,169095,232862,72,72,15,15,19406.94,yes,yes,83.58,ok,407.03,err,yes,yes,74.12,100.0,7,7,349,349,yes,yes,yes,0,no,,
25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,function_body_cloning,mut3,646861,646861,1775,1775,26,26,14260.69,yes,yes,144.19,ok,39.93,err,yes,yes,100.0,100.0,32,32,4616,4616,yes,yes,yes,0,no,,
7da67d65ec9c8e79ddfc54470556254b641ae68858cba19af207f6c75eb0a6f5.wasm,7da67d65ec9c8e79ddfc54470556254b641ae68858cba19af207f6c75eb0a6f5.wasm,shift_transformation,mut14,306923,294859,154,154,8,8,8651.96,yes,yes,105.59,ok,549.84,err,yes,yes,95.26,100.0,155,9,300,300,yes,yes,yes,0,no,,
25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,global_insertion,mut4,646861,647808,1775,1775,26,26,12191.14,yes,yes,144.19,ok,1074.69,err,yes,yes,99.95,100.0,32,32,4616,4616,yes,yes,yes,0,no,,
5efbb785ef8b709423430094d59b0cabb581c7d7874e4cc9fac30ccbec5e5aa2.wasm,5efbb785ef8b709423430094d59b0cabb581c7d7874e4cc9fac30ccbec5e5aa2.wasm,mba_transformation,mut17,1195822,1205997,377,377,58,58,20076.52,yes,yes,202.04,ok,1143.51,err,yes,yes,99.42,100.0,37,37,1616,1616,yes,yes,yes,0,no,,
25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,element_insertion,mut5,646861,647802,1775,1775,26,26,11109.42,yes,yes,144.19,ok,1039.09,err,yes,yes,99.96,100.0,32,32,4616,4616,yes,yes,yes,0,no,,
25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,export_insertion,mut6,646861,650388,1775,1775,26,26,12591.57,yes,yes,144.19,ok,1059.61,err,yes,yes,99.95,100.0,32,132,4616,4616,yes,yes,yes,0,no,,
ed252564ab29dd8319e9502f858abe791b1b99c49b3a970b182e5315ccfa8713.wasm,ed252564ab29dd8319e9502f858abe791b1b99c49b3a970b182e5315ccfa8713.wasm,add_sub_transformation,mut13,98376,98378,18,18,4,4,6927.55,yes,yes,83.22,ok,271.04,err,yes,yes,99.99,100.0,51,51,168,168,yes,yes,yes,0,no,,
25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,data_insertion,mut7,646861,770073,1775,1775,26,58,25368.52,yes,yes,144.19,ok,1096.82,err,yes,yes,96.66,100.0,32,32,4616,4616,yes,yes,yes,0,no,,
de2e68f58b4bdd166b49fcccdb191510c2d28786a8c60c16eb70d093bff95d33.wasm,de2e68f58b4bdd166b49fcccdb191510c2d28786a8c60c16eb70d093bff95d33.wasm,nop_insertion,mut9,325858,448123,575,575,15,15,23523.42,yes,yes,106.83,ok,601.01,err,yes,yes,77.79,100.0,44,44,1448,1448,yes,yes,yes,0,no,,
ed252564ab29dd8319e9502f858abe791b1b99c49b3a970b182e5315ccfa8713.wasm,ed252564ab29dd8319e9502f858abe791b1b99c49b3a970b182e5315ccfa8713.wasm,eqz_transformation,mut15,98376,99139,18,18,4,4,5249.76,yes,yes,83.22,ok,261.11,err,yes,yes,99.55,100.0,51,51,168,168,yes,yes,yes,0,no,,
25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,data_encryption,mut8,646861,683960,1775,1775,26,975,11706.93,yes,yes,144.19,ok,1120.89,err,yes,yes,96.04,100.0,32,32,4616,4618,yes,yes,yes,0,no,,
25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,constant_value_splitting,mut18,646861,646861,1775,1775,26,26,12194.18,yes,yes,144.19,ok,38.56,err,yes,yes,100.0,100.0,32,32,4616,4616,yes,yes,yes,0,no,,
d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,function_sig_insertion,mut0,120672,121903,1,1,9,9,4115.16,yes,yes,69.69,ok,179.4,err,yes,yes,99.91,100.0,13,13,166,166,yes,yes,yes,0,no,,
25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,25a263332c6bfa3736290654a986f8d54eecce4ba48576b0c3c7bac3f0559276.wasm,function_sig_insertion,mut0,646861,648070,1775,1775,26,26,12149.94,yes,yes,144.19,ok,1087.5,err,yes,yes,99.8,100.0,32,32,4616,4616,yes,yes,yes,0,no,,
d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,function_body_cloning,mut3,120672,120672,1,1,9,9,4046.37,yes,yes,69.69,ok,19.0,err,yes,yes,100.0,100.0,13,13,166,166,yes,yes,yes,0,no,,
a392191dbee82a12aedd624ff171aa1024827148dfe63dee3f11f05093f9367a.wasm,a392191dbee82a12aedd624ff171aa1024827148dfe63dee3f11f05093f9367a.wasm,function_insertion,mut2,444122,597429,182,182,40,40,9284.96,yes,yes,257.46,ok,1218.55,err,yes,yes,90.89,100.0,418,9,591,997,yes,yes,yes,0,no,,
ed252564ab29dd8319e9502f858abe791b1b99c49b3a970b182e5315ccfa8713.wasm,ed252564ab29dd8319e9502f858abe791b1b99c49b3a970b182e5315ccfa8713.wasm,shift_transformation,mut14,98376,98929,18,18,4,4,3579.45,yes,yes,83.22,ok,256.25,err,yes,yes,99.83,100.0,51,51,168,168,yes,yes,yes,0,no,,
