sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,data_insertion,mut7,26212,144122,13,13,4,4,3741.68,yes,yes,38.14,ok,93.71,err,yes,yes,79.92,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,import_insertion,mut1,26183,27963,13,13,4,4,3527.58,yes,yes,35.72,ok,103.22,err,yes,yes,98.78,100.0,60,1,72,170,yes,yes,yes,0,no,,
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,data_insertion,mut7,26183,146368,13,13,4,4,3858.95,yes,yes,35.72,ok,103.04,err,yes,yes,79.35,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,data_insertion,mut7,26174,164609,13,13,4,4,3427.06,yes,yes,44.46,ok,95.77,err,yes,yes,77.25,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,export_insertion,mut6,26183,28389,13,13,4,4,3901.44,yes,yes,35.72,ok,152.98,err,yes,yes,98.95,100.0,60,101,72,72,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,function_body_cloning,mut3,26174,25408,13,13,4,4,3683.55,yes,yes,44.46,ok,98.9,err,yes,yes,99.58,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,element_insertion,mut5,26174,26248,13,13,4,4,3784.19,yes,yes,44.46,ok,144.57,err,yes,yes,98.96,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,import_insertion,mut1,26212,28093,13,13,4,4,3198.57,yes,yes,38.14,ok,111.18,err,yes,yes,98.76,100.0,60,1,72,170,yes,yes,yes,0,no,,
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,function_sig_insertion,mut0,26183,26621,13,13,4,4,3475.45,yes,yes,35.72,ok,127.27,err,yes,yes,98.5,100.0,60,1,72,72,yes,yes,yes,0,no,,
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,export_insertion,mut6,26442,29170,13,13,4,4,2198.4,yes,yes,37.3,ok,76.15,err,yes,yes,98.84,100.0,60,101,72,72,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,function_sig_insertion,mut0,26174,26626,13,13,4,4,3163.55,yes,yes,44.46,ok,112.31,err,yes,yes,98.49,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,global_insertion,mut4,26212,26394,13,13,4,4,3744.56,yes,yes,38.14,ok,137.79,err,yes,yes,98.85,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,export_insertion,mut6,26212,28108,13,13,4,4,3920.73,yes,yes,38.14,ok,142.72,err,yes,yes,98.98,100.0,60,101,72,72,yes,yes,yes,0,no,,
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,data_encryption,mut8,26212,25900,13,13,4,4,3767.7,yes,yes,38.14,ok,170.7,err,yes,yes,97.97,100.0,60,1,72,74,yes,yes,yes,0,no,,
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,data_insertion,mut7,26442,161813,13,13,4,4,2343.14,yes,yes,37.3,ok,73.54,err,yes,yes,77.76,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,data_encryption,mut8,26183,25871,13,13,4,4,3930.61,yes,yes,35.72,ok,89.11,err,yes,yes,97.98,100.0,60,1,72,74,yes,yes,yes,0,no,,
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,function_body_cloning,mut3,26212,25446,13,13,4,4,3956.06,yes,yes,38.14,ok,75.23,err,yes,yes,99.59,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,element_insertion,mut5,26183,26257,13,13,4,4,3711.97,yes,yes,35.72,ok,156.85,err,yes,yes,98.98,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,constant_value_splitting,mut18,26212,25446,13,13,4,4,3887.2,yes,yes,38.14,ok,129.18,err,yes,yes,99.59,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,constant_value_splitting,mut18,26174,25408,13,13,4,4,3944.79,yes,yes,44.46,ok,17.13,err,yes,yes,99.58,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,data_encryption,mut8,26174,25863,13,13,4,13,3509.85,yes,yes,44.46,ok,112.39,err,yes,yes,98.0,100.0,60,1,72,74,yes,yes,yes,0,no,,
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,function_sig_insertion,mut0,26212,26663,13,13,4,4,3889.11,yes,yes,38.14,ok,131.17,err,yes,yes,98.5,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,constant_value_splitting,mut18,26183,25417,13,13,4,4,3901.65,yes,yes,35.72,ok,107.53,err,yes,yes,99.6,100.0,60,1,72,72,yes,yes,yes,0,no,,
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,function_body_cloning,mut3,26442,25676,13,13,4,4,3106.29,yes,yes,37.3,ok,139.33,err,yes,yes,99.54,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,function_body_cloning,mut3,26183,25417,13,13,4,4,3441.51,yes,yes,35.72,ok,116.07,err,yes,yes,99.6,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,element_insertion,mut5,26212,26286,13,13,4,4,3701.13,yes,yes,38.14,ok,137.01,err,yes,yes,98.96,100.0,60,1,72,72,yes,yes,yes,0,no,,
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,function_sig_insertion,mut0,26442,26913,13,13,4,4,3598.4,yes,yes,37.3,ok,119.34,err,yes,yes,98.44,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,direct_to_indirect,mut12,26183,25943,13,168,4,4,3727.45,yes,yes,35.72,ok,121.43,err,yes,yes,98.48,100.0,60,1,72,227,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,global_insertion,mut4,26174,26357,13,13,4,4,3773.5,yes,yes,44.46,ok,127.88,err,yes,yes,98.86,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,global_insertion,mut4,26183,26381,13,13,4,4,3442.27,yes,yes,35.72,ok,99.24,err,yes,yes,98.86,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,direct_to_indirect,mut12,26212,25972,13,168,4,4,3663.73,yes,yes,38.14,ok,160.74,err,yes,yes,98.49,100.0,60,1,72,227,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,export_insertion,mut6,26174,28362,13,13,4,4,3910.38,yes,yes,44.46,ok,90.08,err,yes,yes,98.94,100.0,60,101,72,72,yes,yes,yes,0,no,,
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,element_insertion,mut5,26442,26516,13,13,4,4,2254.37,yes,yes,37.3,ok,90.77,err,yes,yes,98.92,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,direct_to_indirect,mut12,26174,25937,13,169,4,4,3480.72,yes,yes,44.46,ok,133.72,err,yes,yes,98.45,100.0,60,1,72,228,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,import_insertion,mut1,26174,28147,13,13,4,4,3795.34,yes,yes,44.46,ok,151.01,err,yes,yes,98.74,100.0,60,1,72,171,yes,yes,yes,0,no,,
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,global_insertion,mut4,26442,26645,13,13,4,4,2352.44,yes,yes,37.3,ok,78.56,err,yes,yes,98.8,100.0,60,1,72,72,yes,yes,yes,0,no,,
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,import_insertion,mut1,26442,28167,13,13,4,4,3687.46,yes,yes,37.3,ok,101.86,err,yes,yes,98.73,100.0,60,1,72,171,yes,yes,yes,0,no,,
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,shift_transformation,mut14,26212,25505,13,13,4,4,3866.13,yes,yes,38.14,ok,113.28,err,yes,yes,98.42,100.0,60,1,72,72,yes,yes,yes,0,no,,
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,data_encryption,mut8,26442,26130,13,13,4,8,2222.9,yes,yes,37.3,ok,93.1,err,yes,yes,97.93,100.0,60,1,72,74,yes,yes,yes,0,no,,
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,mba_transformation,mut17,26183,27234,13,13,4,4,3847.02,yes,yes,35.72,ok,129.51,err,yes,yes,95.24,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,mba_transformation,mut17,26212,27249,13,13,4,4,3197.25,yes,yes,38.14,ok,108.29,err,yes,yes,95.29,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,add_sub_transformation,mut13,26212,25447,13,13,4,4,2943.57,yes,yes,38.14,ok,86.15,err,yes,yes,99.41,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,mba_transformation,mut17,26174,27183,13,13,4,4,3661.95,yes,yes,44.46,ok,128.64,err,yes,yes,95.34,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,add_sub_transformation,mut13,26174,25409,13,13,4,4,3637.57,yes,yes,44.46,ok,155.09,err,yes,yes,99.4,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,eqz_transformation,mut15,26174,25674,13,13,4,4,3792.42,yes,yes,44.46,ok,98.98,err,yes,yes,98.97,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,shift_transformation,mut14,26174,25467,13,13,4,4,3756.96,yes,yes,44.46,ok,165.82,err,yes,yes,98.41,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,shift_transformation,mut14,26183,25476,13,13,4,4,3681.82,yes,yes,35.72,ok,85.5,err,yes,yes,98.43,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,eqz_transformation,mut15,26183,25683,13,13,4,4,3068.33,yes,yes,35.72,ok,75.47,err,yes,yes,99.01,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,add_sub_transformation,mut13,26183,25418,13,13,4,4,3817.53,yes,yes,35.72,ok,100.67,err,yes,yes,99.43,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,eqz_transformation,mut15,26212,25712,13,13,4,4,3566.85,yes,yes,38.14,ok,166.75,err,yes,yes,98.98,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,data_insertion,mut7,26190,171400,13,13,4,4,2276.71,yes,yes,43.71,ok,89.77,err,yes,yes,76.2,100.0,60,1,72,72,yes,yes,yes,0,no,,
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,direct_to_indirect,mut12,26442,26205,13,169,4,4,1881.27,yes,yes,37.3,ok,98.63,err,yes,yes,98.32,100.0,60,1,72,228,yes,yes,yes,0,no,,
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,data_insertion,mut7,26038,157645,13,13,4,4,2413.39,yes,yes,44.28,ok,73.93,err,yes,yes,77.79,100.0,60,1,72,72,yes,yes,yes,0,no,,
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,constant_value_splitting,mut18,26442,25676,13,13,4,4,1620.84,yes,yes,37.3,ok,13.82,err,yes,yes,99.54,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,data_encryption,mut8,26038,25727,13,13,4,7,2156.6,yes,yes,44.28,ok,106.11,err,yes,yes,97.95,100.0,60,1,72,74,yes,yes,yes,0,no,,
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,export_insertion,mut6,26038,28433,13,13,4,4,1713.95,yes,yes,44.28,ok,97.88,err,yes,yes,98.91,100.0,60,100,72,72,yes,yes,yes,0,no,,
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,import_insertion,mut1,26038,28095,13,13,4,4,2172.57,yes,yes,44.28,ok,87.53,err,yes,yes,98.73,100.0,60,1,72,170,yes,yes,yes,0,no,,
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,function_body_cloning,mut3,26038,25272,13,13,4,4,1623.7,yes,yes,44.28,ok,92.38,err,yes,yes,99.58,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,global_insertion,mut4,26038,26221,13,13,4,4,2207.5,yes,yes,44.28,ok,106.54,err,yes,yes,98.83,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,function_sig_insertion,mut0,26038,26529,13,13,4,4,2263.67,yes,yes,44.28,ok,100.74,err,yes,yes,98.46,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,element_insertion,mut5,26038,26112,13,13,4,4,2176.73,yes,yes,44.28,ok,99.6,err,yes,yes,98.95,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,offset_expansion,mut16,26174,28752,13,13,4,4,3207.89,yes,yes,44.46,ok,127.92,err,yes,yes,90.14,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,constant_value_splitting,mut18,26038,25272,13,13,4,4,1821.23,yes,yes,44.28,ok,15.58,err,yes,yes,99.58,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,data_encryption,mut8,26190,25878,13,13,4,4,1742.58,yes,yes,43.71,ok,81.27,err,yes,yes,97.98,100.0,60,1,72,74,yes,yes,yes,0,no,,
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,import_insertion,mut1,26190,28026,13,13,4,4,2102.16,yes,yes,43.71,ok,87.03,err,yes,yes,98.78,100.0,60,1,72,171,yes,yes,yes,0,no,,
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,direct_to_indirect,mut12,26190,25950,13,168,4,4,2133.28,yes,yes,43.71,ok,133.3,err,yes,yes,98.46,100.0,60,1,72,227,yes,yes,yes,0,no,,
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,direct_to_indirect,mut12,26038,25801,13,169,4,4,2258.55,yes,yes,44.28,ok,112.66,err,yes,yes,98.45,100.0,60,1,72,228,yes,yes,yes,0,no,,
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,shift_transformation,mut14,26442,25735,13,13,4,4,1555.63,yes,yes,37.3,ok,94.24,err,yes,yes,98.38,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,element_insertion,mut5,26190,26264,13,13,4,4,2129.69,yes,yes,43.71,ok,97.94,err,yes,yes,98.98,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,offset_expansion,mut16,26212,28819,13,13,4,4,3157.91,yes,yes,38.14,ok,98.25,err,yes,yes,90.03,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,function_body_cloning,mut3,26190,25424,13,13,4,4,2222.79,yes,yes,43.71,ok,97.2,err,yes,yes,99.6,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,function_sig_insertion,mut0,26190,26659,13,13,4,4,2060.99,yes,yes,43.71,ok,106.28,err,yes,yes,98.52,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,export_insertion,mut6,26190,28266,13,13,4,4,2282.59,yes,yes,43.71,ok,93.83,err,yes,yes,98.97,100.0,60,101,72,72,yes,yes,yes,0,no,,
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,global_insertion,mut4,26190,26365,13,13,4,4,2041.65,yes,yes,43.71,ok,105.81,err,yes,yes,98.86,100.0,60,1,72,72,yes,yes,yes,0,no,,
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,add_sub_transformation,mut13,26442,25677,13,13,4,4,2137.88,yes,yes,37.3,ok,96.05,err,yes,yes,99.41,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,offset_expansion,mut16,26183,28801,13,13,4,4,3854.54,yes,yes,35.72,ok,117.73,err,yes,yes,90.04,100.0,60,1,72,72,yes,yes,yes,0,no,,
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,eqz_transformation,mut15,26442,25944,13,13,4,4,1608.6,yes,yes,37.3,ok,89.31,err,yes,yes,98.86,100.0,60,1,72,72,yes,yes,yes,0,no,,
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,mba_transformation,mut17,26442,27479,13,13,4,4,2168.13,yes,yes,37.3,ok,96.64,err,yes,yes,95.29,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,shift_transformation,mut14,26038,25331,13,13,4,4,2274.51,yes,yes,44.28,ok,86.31,err,yes,yes,98.4,100.0,60,1,72,72,yes,yes,yes,0,no,,
jshash.wasm,nameOB/jshash.wasm,data_insertion,mut7,26335,173810,13,13,4,4,2194.47,yes,yes,38.1,ok,104.86,err,yes,yes,75.74,100.0,61,1,73,73,yes,yes,yes,0,no,,
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,constant_value_splitting,mut18,26190,25424,13,13,4,4,2374.17,yes,yes,43.71,ok,17.19,err,yes,yes,99.6,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,mba_transformation,mut17,26038,27033,13,13,4,4,2307.94,yes,yes,44.28,ok,84.27,err,yes,yes,95.35,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,eqz_transformation,mut15,26038,25536,13,13,4,4,2262.05,yes,yes,44.28,ok,84.34,err,yes,yes,98.98,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,add_sub_transformation,mut13,26038,25273,13,13,4,4,2472.63,yes,yes,44.28,ok,85.5,err,yes,yes,99.4,100.0,60,1,72,72,yes,yes,yes,0,no,,
jshash.wasm,nameOB/jshash.wasm,function_sig_insertion,mut0,26335,26877,13,13,4,4,1737.93,yes,yes,38.1,ok,102.53,err,yes,yes,98.43,100.0,61,1,73,73,yes,yes,yes,0,no,,
jshash.wasm,nameOB/jshash.wasm,function_body_cloning,mut3,26335,25559,13,13,4,4,2152.88,yes,yes,38.1,ok,107.28,err,yes,yes,99.58,100.0,61,1,73,73,yes,yes,yes,0,no,,
jshash.wasm,nameOB/jshash.wasm,import_insertion,mut1,26335,27971,13,13,4,4,2106.71,yes,yes,38.1,ok,95.25,err,yes,yes,98.78,100.0,61,1,73,173,yes,yes,yes,0,no,,
jshash.wasm,nameOB/jshash.wasm,element_insertion,mut5,26335,26399,13,13,4,4,2025.39,yes,yes,38.1,ok,116.51,err,yes,yes,98.96,100.0,61,1,73,73,yes,yes,yes,0,no,,
jshash.wasm,nameOB/jshash.wasm,global_insertion,mut4,26335,26490,13,13,4,4,1936.1,yes,yes,38.1,ok,83.71,err,yes,yes,98.85,100.0,61,1,73,73,yes,yes,yes,0,no,,
jshash.wasm,nameOB/jshash.wasm,export_insertion,mut6,26335,28648,13,13,4,4,1590.02,yes,yes,38.1,ok,93.15,err,yes,yes,98.92,100.0,61,101,73,73,yes,yes,yes,0,no,,
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,mba_transformation,mut17,26190,27185,13,13,4,4,1640.84,yes,yes,43.71,ok,102.48,err,yes,yes,95.42,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,eqz_transformation,mut15,26190,25690,13,13,4,4,2211.4,yes,yes,43.71,ok,94.98,err,yes,yes,99.01,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,add_sub_transformation,mut13,26190,25425,13,13,4,4,2360.08,yes,yes,43.71,ok,97.25,err,yes,yes,99.44,100.0,60,1,72,72,yes,yes,yes,0,no,,
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,shift_transformation,mut14,26190,25483,13,13,4,4,2022.73,yes,yes,43.71,ok,90.87,err,yes,yes,98.43,100.0,60,1,72,72,yes,yes,yes,0,no,,
jshash.wasm,nameOB/jshash.wasm,data_encryption,mut8,26335,26013,13,13,4,6,2114.83,yes,yes,38.1,ok,93.99,err,yes,yes,97.98,100.0,61,1,73,75,yes,yes,yes,0,no,,
lcm.wasm,nameOB/lcm.wasm,data_insertion,mut7,26563,161126,13,13,4,4,1663.13,yes,yes,33.38,ok,102.2,err,yes,yes,77.57,100.0,64,1,76,76,yes,yes,yes,0,no,,
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,constant_value_transformation,mut19,26174,32823,13,13,4,4,3514.37,yes,yes,44.46,ok,141.1,err,yes,yes,85.6,100.0,60,1,72,72,yes,yes,yes,0,no,,
jshash.wasm,nameOB/jshash.wasm,direct_to_indirect,mut12,26335,26092,13,170,4,4,2252.61,yes,yes,38.1,ok,126.33,err,yes,yes,98.46,100.0,61,1,73,230,yes,yes,yes,0,no,,
jshash.wasm,nameOB/jshash.wasm,constant_value_splitting,mut18,26335,25559,13,13,4,4,2246.47,yes,yes,38.1,ok,17.81,err,yes,yes,99.58,100.0,61,1,73,73,yes,yes,yes,0,no,,
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,offset_expansion,mut16,26038,28593,13,13,4,4,2107.33,yes,yes,44.28,ok,132.51,err,yes,yes,90.14,100.0,60,1,72,72,yes,yes,yes,0,no,,
lcm.wasm,nameOB/lcm.wasm,function_body_cloning,mut3,26563,25757,13,13,4,4,1595.65,yes,yes,33.38,ok,92.86,err,yes,yes,99.58,100.0,64,1,76,76,yes,yes,yes,0,no,,
